变量   中文      单位
slp   海平面气压  Pa
temp2 2m气温     °C
tprep 降水       mm/day
srads 日照       W/m²
rh    相对湿度    %

Variable: index_slp_global
(20)	-0.1506265
(21)	0.1785989
(22)	0.1896094
(23)	-0.1566599


Variable: index_temp2_dongbei
(0)	0.9417543
(1)	-0.2350471
(2)	0.5202138
(3)	-0.6539317
(4)	0.6742162
(5)	0.6856685
(6)	0.4950645
(7)	0.522311
(8)	1.749709
(9)	0.2041064
(10)	-0.03072774
(11)	0.2824086
(12)	0.9318015
(13)	0.3025968
(14)	0.267746
(15)	-0.1151951
(16)	-0.7683976
(17)	-0.5368798
(18)	0.1204577
(19)	-0.07896808
(20)	0.1857615
(21)	-0.2489293
(22)	0.8866001
(23)	0.5909035


Variable: index_tprep_global
(0)	0.0204295
(1)	0.0359154
(2)	0.01827284
(3)	0.02329444
(4)	0.008207422
(5)	0.0006570381
(6)	0.00958459
(7)	0.01064196
(8)	0.02348577
(9)	0.001666353
(10)	0.002772519
(11)	0.005860927
(12)	0.01087916
(13)	0.004511849
(14)	0.01183892
(15)	0.01111833
(16)	0.01420387
(17)	0.006261887
(18)	0.01367191
(19)	-0.00510831
(20)	0.007061195
(21)	0.01400495
(22)	0.01500568
(23)	-0.001891522


Variable: index_tprep_china
(0)	0.02574606
(1)	-0.05094018
(2)	-0.08052624
(3)	-0.06761312
(4)	-0.1619931
(5)	-0.09421273
(6)	-0.08229885
(7)	-0.005296615
(8)	-0.2517419
(9)	0.05361241
(10)	0.03728658
(11)	-0.06826815
(12)	-0.2128759
(13)	0.05262682
(14)	-0.1488937
(15)	0.04716357
(16)	0.1379103
(17)	-0.03437251
(18)	-0.1052643
(19)	0.1389673
(20)	-0.02510825
(21)	0.007701623
(22)	-0.1152992
(23)	-0.1041286


Variable: index_tprep_huadong
(0)	0.3588292
(1)	-0.2651744
(2)	-0.04431685
(3)	-0.1722414
(4)	-0.829721
(5)	-0.4400655
(6)	-0.2321942
(7)	-0.03396852
(8)	-1.112212
(9)	0.09514864
(10)	0.0153855
(11)	0.4054749
(12)	0.1222339
(13)	-0.3356994
(14)	-0.3734388
(15)	0.5495502
(16)	0.5096804
(17)	-0.1759422
(18)	-0.5759475
(19)	0.2778419
(20)	0.2214445
(21)	0.3417082
(22)	-0.3077647
(23)	-0.2056121


Variable: index_tprep_huanan
(0)	0.1356203
(1)	-0.3875486
(2)	-0.223261
(3)	-0.2903171
(4)	-0.4465895
(5)	-0.08279154
(6)	-0.07904819
(7)	0.2318085
(8)	-0.546578
(9)	-0.3274844
(10)	0.07234214
(11)	0.04708956
(12)	0.05289066
(13)	0.2958546
(14)	-0.4701504
(15)	0.3390838
(16)	0.1477105
(17)	-0.1191403
(18)	-0.2453107
(19)	0.02318244
(20)	0.2369455
(21)	0.104518
(22)	-0.1533414
(23)	0.01889815


Variable: index_tprep_huazhong
(0)	0.1587493
(1)	-0.7371572
(2)	-0.2208344
(3)	-0.2836201
(4)	-0.4925034
(5)	-0.4262976
(6)	-0.07145544
(7)	0.1572433
(8)	-1.04164
(9)	-0.07925596
(10)	0.6380531
(11)	0.1232651
(12)	-0.3572295
(13)	-0.04533459
(14)	-0.4979559
(15)	-0.1562714
(16)	0.409146
(17)	-0.1413501
(18)	-0.4093475
(19)	0.374221
(20)	-0.2632073
(21)	0.543617
(22)	-0.5715011
(23)	-0.5654826


Variable: index_tprep_huabei
(0)	-0.007991887
(1)	0.1410783
(2)	0.02814201
(3)	-0.02200952
(4)	0.005879163
(5)	0.01449147
(6)	0.009493235
(7)	0.06127524
(8)	-0.3722393
(9)	0.1944433
(10)	0.04538671
(11)	-0.2786418
(12)	-0.2985661
(13)	0.1131413
(14)	-0.08145819
(15)	0.01677502
(16)	-0.01392989
(17)	-0.02465362
(18)	-0.02246595
(19)	0.07420224
(20)	-0.05937373
(21)	0.08584303
(22)	-0.2277312
(23)	-0.2303699


Variable: index_tprep_xibei
(0)	-0.01746127
(1)	-0.1273959
(2)	0.04455293
(3)	-0.04564565
(4)	-0.04469448
(5)	-0.01897496
(6)	-0.03159104
(7)	0.02934119
(8)	-0.1895429
(9)	-0.01190177
(10)	-0.05546087
(11)	-0.03604202
(12)	-0.1979219
(13)	0.1612288
(14)	-0.09996739
(15)	-0.0299289
(16)	0.06217737
(17)	0.0302959
(18)	-0.04286621
(19)	0.04893817
(20)	-0.0588527
(21)	0.1624636
(22)	0.08410252
(23)	-0.1477874


Variable: index_tprep_xinan
(0)	-0.1641271
(1)	-0.03064187
(2)	-0.2523861
(3)	0.02434962
(4)	-0.07948385
(5)	-0.1083083
(6)	-0.1857724
(7)	-0.1377438
(8)	0.2686625
